,text,label
147,masyaallah moga beri lancar sehat dan istiqomah dalam juang pilpres saat ini aamiin ya rabb paslon yang paling sangat serius hadap pilpres dgn adu gagas dan belanja issue ke grassro,Politik
148,ini medan bung anak medan rantau ke jakarta pulang ke rumah panggil orang tua kita tak perlu banyak kata prabowo gibran akan kerja nyata prabowogibran2024 prabowogibranmenangsatuputaran,Politik
149,siapa tuch yg blg gaza lemah oh iya si prabowo di balik normalisasi dengan israel,Politik
150,namun malam ganjar ambil untung cukup besar dari tinggi tensi antara capres lain moga rakyat tetap cerdas dalam paham makna debat mereka dua anies serang prabowo bagai lembaga negara bukan bagai pribadi sedang prabowo sangat tendensius personal,Politik
151,bulan januari ini serang dari kubu dkk akan makin sengit masuk doxxing akun akun sosmed kita harap cepu di grup login tutup bagi informasi kepada kita agar kita bisa counter serang mereka jangan biar kuasa asal bukan prabowo,Pertahanan dan Keamanan
152,capres cawapres ganjar pranowo dan mahfud md ajak semua pihak untuk satu jaga konstitusi atau atur dasar negara jnk ganjarmahfudrebound ganjarpranowopilihanumat,Ideologi
153,sakaria wielgosz sorot penting fokus ganjar mahfud pada umkm anggap bagai fondasi kuat untuk tumbuh ekonomi yang lanjut ganjar pranowo karena kamu hak dapat yang baik ganjarpresidenrakyat ganjarmahfud2024 m3nangdebat4 coblos3,Ekonomi
154,calon presiden capres nomor urut ganjar pranowo kampanye di karawang jawa barat pada jumat ucap ganjar ganjar mahfud hebat l3bihbaik mahfudlebihbaik3 ganjarmahfud2024 lulus pasti kerja,Politik
155,momen capresku jenguk rawan ganjar mahfud yang jadi korban aniaya oknum tni korban slamet andono cerita kepada diri seret dari jalan raya dan bawa masuk ke markas batalyon kemudian di situ pukul oknum tni miris ganjarmahfud2024,Pertahanan dan Keamanan
156,al fatihah buat alm lambang babar purnomo alumnus arkeologi ugm yang duga bunuh saat jadi saksi kasus curi dan palsu arca museum radya pustaka yang libat hashim djojohadikusumo adik prabowo,Pertahanan dan Keamanan
157,akhirnyaaaaaaa ada lagi adsnya abah ini bukan mol titik baru utk ads abah gemes bgt anies all rounder anies th gen it boy anies th gen leader spotabahanies pahitmaniesalwayswithanies,Politik
158,joget joget memang bisa senang tapi pemuda juga perlu program program yang beri solusi nyata seperti program dari pasang capres ganjar pranowo mahfud md ganjarmahfudrebound ganjarpranowopilihanumat jnk,Politik
159,peta komoditas yang milik ganjar jadi jendela kaya alam yang milik indonesia jendelakekayaan jnk ganjarmahfudrebound ganjarpranowopilihanumat,Sumber Daya Alam
160,pdip tanggap jokowi prabowo makan malam dua detikbali indonesiakuatindonesiamaju diplomasiprogresif02 02melanjutkan,Politik
161,ayo tanam benih ubah pilih ganjar pranowo dan ajak anak anak muda untuk sama cipta indonesia yang lebih maju ganjartanamperubahan jnk ganjarmahfudrebound ganjarpranowopilihanumat,Politik
162,dengar hal ini prabowo subianto pun bagai calon presiden nomor urut janji akan cari solusi atas masalah sebut indonesiasentris indonesiahijau 02melanjutkan anakmudaindonesiaemas prabowo subianto,Ekonomi
163,umum diri dukung anies muhaimin ini janji dr tirta jika amin menang pilpres,Politik
164,sama rencana evaluasi uu ite dari ganjar pranowo mahfud md mari kita wujud bebas berpendapat yang adil jnk ganjarmahfudrebound ganjarpranowopilihanumat,Politik
165,masyarakat makin percaya dengan elektabilitas prabowo gibran yang terus tingkat makin yakin bahwa pilpres satu putar akan menang oleh mereka 02pilihanterbaik,Politik
166,masyarakat udah muak dengan laku pdi bahkan masyarakat kandang nya sendiri debatcapres prabowo,Politik
167,sama jnk adalah kuat sukses untuk capres cawapres ganjar pranowo dan mahfud md di pilpres,Politik
168,wah capres no pak ganjar pranowo bukan dar bicara tapi tindak dia tawar kontrak buka ke ipb untuk bantu daulat pangan kita jnk ganjarmahfudrebound ganjarpranowopilihanumat,Politik
169,apakah anies akan menang putar mari kelola anugrah tuhan sama anies rasyid baswedan bagai suku mari satu dari aceh hingga papua anies baswedan sang satu untuk indonesia yang sejahtera lawanpenindasdemokrasi lawanpenindasdemokrasi,Politik
170,salah nya anies bangun jis besar dukung jkw dana jis tempat yg degradasi turun lahan tinggi jkt utara banjir rob sama spt pantura klu kapasitas rb sj masih wajar jis salah roadma,Sumber Daya Alam
171,gw benci bgt kalo misal lu ngomong gin nyata lu kalang tengah atas karna emang fakta bijak pak anies sangat amat untung kalang tengah bawah makanya orang kaya rasa pak anies tu gaada kerja padahal karna ga untung kalian aja,Politik
172,dunia ikut geger program desakanies jadi berita dunia negara negara lain di dunia bisa kebingunan jika anies tidak jadi menang pilpres karena sudah tunjuk capres kelas dan baik,Politik
173,garda samudra ganjar mahfud bukan cuma program tapi komitmen mereka buat jaga aman laut dan bangun kuat militer laut kita ganjarmahfud2024 dulujokowisekarangganjar coblos3,Pertahanan dan Keamanan
174,kami ada dan nyata karang bunga datang dari para rawan pak ganjar mahfud untuk rekan yang kemarin jadi korban aniaya oknum aparat,Sosial Budaya
175,ancam anies sudah tangkap bareskrim polri mengkonfirmasi telah aman warga yg laku ancam tembak kepada capres anies baswedan ya benar sudah tangkap kata karo penmas divisi humas polri brigjen pol trunoyudo wisnu andiko,Pertahanan dan Keamanan
176,pasang capres cawapres ganjar pranowo mahfud md bawa harap baru bagi tani dengan tingkat kuota pupuk moga hasil panen makin limpah ganjarmahfudrebound ganjarpranowopilihanumat jnk,Ekonomi
177,capres cawapres ri no ganjar pranowo dan mahfud md lindung tani tembakau mari sama kita sukses impi mereka akan produksi tembakau yang kualitas ganjarmahfudrebound ganjarpranowopilihanumat jnk,Politik
178,waduh apa lagi nih di kodam xiii moga bukan lanjut boyolali kemarin buat yang pawai mbok ya jangan knalpot breng breng di lokasi sensitif dah gak musim pawai kerah massa skr musim adu gagas spt desak anies,Pertahanan dan Keamanan
179,dukung anies datang tidak bawa bendera dan rebut untuk salam sedang dukung prabowo banyak bawa bendera partai dan rebut kaos yang lempar,Politik
180,masalah anies dan ganjar dua paslon adalah warga negara indonesia dua hak minta transparansi data dari menteri aktif tentang kerja lama tahun data yang mereka research sendiri sudah papar,Sosial Budaya
181,anies baswedan dan tom lembong buang dari kabinet bukan karena gagal kerja mereka tetapi kualitas mereka yang khawatir jadi momok bagi kerja perintah,Politik
182,calon presiden ri no urut ganjar pranowo paham urgensi jaga konstitusi atau atur dasar negara bagai pandu negara jnk ganjarmahfudrebound ganjarpranowopilihanumat,Ideologi
183,anies salah lagi lebih tentara tdk pny rumah yang benar lebih dari jt cyber attack yang benar,Pertahanan dan Keamanan
184,pasang ganjar pranowo mahfud md pilih tani tembakau dukung kita adalah kunci sukses produksi tembakau yang lebih baik ganjarmahfudrebound ganjarpranowopilihanumat jnk,Politik
185,desak anies dengan para nakes siang ini soal stunting di mulai dari masa hamil jakarta kamis januari,Sosial Budaya
186,ganjar pranowo dan mahfud md pasti senang banget liat jnkbersamaganjarmahfud jadi tagar yang bawa energi positif yuk kita lanjutin dukung kita jnk,Politik
187,saya tdk tahu rekam jejak jokowi tapi karena prabowo pernah culik aktivis maka saya pilih jokowi saya dukung jokowi karena tdk suka kepada watak prabowo meski jokowi dukung prabowo saya tetap tdk dukung prabowo karena watak jokowi sudah mirip prabowo,Politik
188,bareng fuji thariq dan influencer nasional ganjar launching gratisin program internet super cepat gratis dan rata kota lama sarang saat indonesia bebas buffering,Ekonomi
189,abah anies ingin angkat martabat tani agar tidak terus terus terima bansos karena hasil cukup aminajadulu,Sosial Budaya
190,puan buka peluang ganjar mahfud rapat ke anies cak imin jika pilpres dua putar,Politik
191,menang satu putar prabowo gibran bawa harap baru bagi masa depan yang lebih baik jelassama02 dukungantulus untuk,Politik
192,anak muda humanies donasi buat video tron buat food truck buat web anies cak imin kini gerak ubah itu makin gelombang usaha rumah makan padang prmp se bogor akan beri suplai makan bagi para juang ubah di tiap tps,Sosial Budaya
193,pada raya hari ulang tahun ke pdi juang adakan di sekolah partai hadir dengan hadir yang kesan mana megawati soekarnoputri sosok kunci dalam partai sebut tampak damping oleh prananda prabowo acara sebut jadi momen penting yang tanda tonggak sejarah partai sebut dan warna dengan semangat juang dan komitmen hadap prinsip prinsip yang anut oleh pdi juang pdiperjuangan hutpdiperjuanganke51 kebenaranpastimenang satyamevajayate ganjarmahfud2024 menangkanganjar nomor3pilihanku,Politik
194,anies paling layak jadi presiden ekonom jebol as hasil survei bloomberg tak bisa remeh,Politik
195,apa yg prabowo blg tentang gaza cuma tunjukin dia tuh tone deaf and it really disgusting dia ga peduli tentang genosida samsek masa sih dia lupa kalau palestine under occupation lama thn lebih military checkpoints illegal settlements dll kacau deh,Sosial Budaya
196,prabowo dedikasi nyata untuk indonesia 02untukmelanjutkan buktinyata tiadahenti,Politik
197,kelompok rawan gus ipul di jatim deklarasi dukung prabowo gibran telah emil dardak dan khofifah gabung ke prabowo sekarang rawan gus ipul makin tebal menang di jatim bolehkokpindah02 milihtulusnya hatipakbowo ayahbowogbran palingsejuk,Politik
198,dukung ganjar hadap wirausaha lokal jadi dorong positif bagi ekonomi daerah,Ekonomi
199,desak anies ambon di pinggir pantai baby indah beach rasa spesial banyak aspirasi yang muncul tentang bagaimana hidup wilayah timur indonesia dengan bagai potensi,Sosial Budaya
200,untuk tani paslon capres ganjar pranowo siap dukung kalian kuota pupuk tingkat untuk tani yang lebih maju ganjarpranowopilihanumat ganjarmahfudrebound jnk,Ekonomi
201,tanya yang sama antara eyang dan pak anies perihal bahan baku farmasi masih import dan mahal alkes juga harga sangat tinggi dan tinggal dg negara lain silah banding gagas dan bobot jawab dari eyang dan pak anies aminajadulu aniesmuhaimin2024,Politik
202,no really enjoy the show hal hal yg se indonesia gada yg berani tanya ke elit malam ini di lontar oleh pak anis ke pak prabowo stop normalisasi para elit buat se enak nya,Politik
203,ganjar mahfud pimpin dengan visi jelas pasti bssn tidak hanya pusat tetapi sampai ke daerah untuk lindung dari ancam sibr ganjarmahfud2024 dulujokowisekarangganjar coblos3,Pertahanan dan Keamanan
204,keren abis mas ganjar dan prof mahfud udah bener bener nge set standar baru di dunia ekonomi hijau ganjar pranowo hanya dia yang betul rakyat dan akan buat lebih demi rakyat ganjarpresidenrakyat ganjarmahfud2024 m3nangdebat4 coblos3,Ekonomi
205,serta debat dan menang pilpres dn yg kala itu prabowo adalah rival nilai debat jauh dari isi yg edukasi masyarakat dn mmg banyak yg kecewa yg harap debat bisa nikmat bagai didik politik mlh suguh tonton jatuh org,Politik
206,gabung gaspoll bro rawan erick thohir banten tegak lurus dukung prabowo gibran tribun jabar menangseputaran,Politik
207,dukung rata ganjar pranowo mahfud md pimpin yang siap pimpin indonesia presiden ganjarpranowopilihanumat jnk temanalamganjar kampanye pilpres2024,Politik
208,sederhana tapi impactful paslon no capres ganjar pranowo dan cawapres mahfud md punya rencana jelas untuk ramping regulasi hukum investor di indonesia ganjarmahfudrebound ganjarpranowopilihanumat jnk,Politik
209,gibran mocked muhaimin for bringing and reading notes what the problem with having papers and data in your hand during debate does he remember his partner got flamed by ganjar just because he was well prepared with whole binder,Politik
210,saya rasa pak anies harus ajar ekonomi lagi kata kepada paslon yang dan phd yang salah satu gelarny studi di bidang ekonomi did did he really just said that debatcapres,Politik
211,dukung yang tulus dari warga jabar adalah modal besar bagi prabowo jabartetapuntuk02 berbuatbaik untukmasyarakat,Politik
212,breaking news laku yg ancam nembak anies baswedan akhir sudah di tangkap oleh pihak polisi terima kasih,Pertahanan dan Keamanan
213,program capres ganjar pranowo dengan juang pasti bantu sarana produksi alir ke tiap sudut tanah tani perjuanganpetani jnk ganjarmahfudrebound ganjarpranowopilihanumat,Politik
214,menhan prabowo subianto dan emil dardak seloroh tentang pimpin muda di acara resmi sumur air bor bandung insider bandung insider indonesiakuatindonesiamaju diplomasiprogresif02 02melanjutkan,Politik
215,temen temen tanggal februari kita bikin gebrak nyoblos buat ganjar pranowo siap siap ya jnk ganjarpranowopilihanumat ganjarmahfudrebound,Politik
216,alhamdulillah yra keluarga besar nu beri dukung ke pasang amin anies baswedan muhaimin iskandar semua akan amin pada waktu aminajadulu aniesmuhaimin2024,Politik
217,yg kayak gin harus ditakutin bukan ditangisin prabowo ada yang nyinggung saya punya berapa tanah dia pintar atau goblok sih,Politik
218,di mata pilih mula ganjar mahfud bukan hanya sosok politik tetapi juga mentor yang beri inspirasi dan aprsiasi akan berani mimpi besar ganjar pranowo hanya dia yang betul rakyat dan akan ganjarpresidenrakyat ganjarmahfud2024 m3nangdebat4 coblos3,Politik
219,gimana prabowo mau gentar koruptor nya aja sekarang satu gerbong dengan mu noh kasus minyak goreng impor gula belum lagi proyek mangkrak food estate,Politik
220,abah anies ingin angkat martabat tani agar tidak terus terus terima bansos karena hasil cukup aminajadulu,Sosial Budaya
221,saya dukung ganjar mahfud bagai pimpin lanjut karena yakin bahwa mereka akan atas disparitas ekonomi dan cipta tara,Ekonomi
222,ada ceria dan heboh di malam tahun baru tadi malam heboh warga jogyakarta dengan datang pak anies saat beliau jalan jalan ke malioboro,Politik
223,pasang capres dan cawapres ri nomor ganjar pranowo mahfud md punya program bagus ekonomi kita bisa tumbuh terus terus ganjarmahfudrebound ganjarpranowopilihanumat jnk,Ekonomi
224,ganjar pranowo punya yakin tinggi bahwa konstitusi atau atur dasar negara adalah fondasi negara yang harus jaga sama sama jnk ganjarmahfudrebound ganjarpranowopilihanumat,Ideologi
225,calon presiden dan wakil presiden milik gaya baru dalam kampanye yakni guna siar langsung live di media sosial tiktok hal itu telah laku capres nomor urut anies baswedan hingga cawapres nomor urut mahfud md bahkan live tiktok anies hasil tembus lebih dari ribu tonton saat live itu anies dalam jalan darat di beberapa lokasi di jawa timur simak video lengkap hanya di hardnewspolitik flashone cariberitaditvone aniesbaswedan mahfudmd livetiktok politik tvonetvpemilu kamikabarkanandaputuskan maumemilih capres cawapres pemilu2024 pilpres2024,Politik
226,kenapa orang yang punya latar belakang seperti prabowo malah program makan siang gratis apa tidak punya program dan gagas yang brilian padahal gadang gadang bagai pimpin strategic dan punya mampu wah,Politik
