,index,text,label
104,3186,food estate mulai dicanangkan pada tahun lalu tepatnya pada juli dibantu oleh menteri pupr dan menteri pertanian secara garis besar food estate adalah program ekstensifikasi pertanian membuka lahan yg besar dan mengubahnya menjadi lahan pertanian bulan setelah dicanangkan food estate mulai dikerjakan di kalimantan tengah yaitu daerah gunung emas sedangkan pt yang terlibat dalam program ini berdasarkan penelusuran tempo adalah pt yang baru dibentuk bulan sebelumnya yaitu pt agrinas dimana susunan direksinya terdapat setidaknya dari gerindra dan banyak juga staff agrinas merangkap sebagai pegawai kementerian pertahanan di food estate food estate berencana untuk membuka ribu hektar hutan hujan tropis tepat bulan setelah dicanangkan beberapa anggota tni terlibat dalam pembabatan hutan dimana hutan yang sudah dibuka saat itu sekitar hektar dan karena itu adalah hutan tentunya banyak kayu yg dihasilkan kemanakah kayu tersebut tiada yang tahu dan tiada yg mengerti awalnya food estate menanam singkong pada bekas hutan tersebut namun karena tanahnya berpasir singkong tak kunjung tumbuh dalam kurun waktu tahun sehingga untuk menutupi kegagalan tersebut didatangkanlah jagung dalam polibag untuk hektare lahan tersebut dan itupun hasilnya juga tidak memuaskan dari sisi anggaran food estate masuk dalam kategori psn dimana anggaran yg dihabiskan sekitar triliun di ada anggaran sekitar triliun dan nanti di dianggarkan triliun jokowi sendiri mengatakan anggaran yang dibutuhkan sekitar triliun mengingat menurut laporan ppatk masuk ke kantong asn dan politisi maka triliun bisa masuk ke kantong mereka apalagi kalo pelaksananya orang dalam pasti akan lebih luar biasa dan apa hasilnya setelah tahun berjalan bisa dibilang besar karena panen jagungnya juga tidak signifikan sampai disini kalo kita merasionalkan menjadi skor penilaian kinerja prabowo di food estate maka dapat kita hitung dari lahan yang sudah dibabat yaitu sekitar hektar dibandingkan dengan jagung polybag yg dipanen oleh jokowi sekitar hektareatau didapat jadi walaupun sudah dikatrol oleh jagung polybag sepertinya pak anies baswedan masih berbaik hati memberikan score dari tanam singkong tumbuh jagung triliun hilang siapa yg nanggung sudah diberi proyek untuk dijadikan panggung hasilnya gak nendang karena kapasitas nanggung eh malah maksa ikut pemilu padahal gampang tersinggung gimana #pesanuntukabah #aminajadulu,Ekonomi
105,3956,food estate mulai dicanangkan pada tahun lalu tepatnya pada juli dibantu oleh menteri pupr dan menteri pertanian secara garis besar food estate adalah program ekstensifikasi pertanian membuka lahan yg besar dan mengubahnya menjadi lahan pertanian bulan setelah dicanangkan food estate mulai dikerjakan di kalimantan tengah yaitu daerah gunung emas sedangkan pt yang terlibat dalam program ini berdasarkan penelusuran tempo adalah pt yang baru dibentuk bulan sebelumnya yaitu pt agrinas dimana susunan direksinya terdapat setidaknya dari gerindra dan banyak juga staff agrinas merangkap sebagai pegawai kementerian pertahanan di food estate food estate berencana untuk membuka ribu hektar hutan hujan tropis tepat bulan setelah dicanangkan beberapa anggota tni terlibat dalam pembabatan hutan dimana hutan yang sudah dibuka saat itu sekitar hektar dan karena itu adalah hutan tentunya banyak kayu yg dihasilkan kemanakah kayu tersebut tiada yang tahu dan tiada yg mengerti awalnya food estate menanam singkong pada bekas hutan tersebut namun karena tanahnya berpasir singkong tak kunjung tumbuh dalam kurun waktu tahun sehingga untuk menutupi kegagalan tersebut didatangkanlah jagung dalam polibag untuk hektare lahan tersebut dan itupun hasilnya juga tidak memuaskan dari sisi anggaran food estate masuk dalam kategori psn dimana anggaran yg dihabiskan sekitar triliun di ada anggaran sekitar triliun dan nanti di dianggarkan triliun jokowi sendiri mengatakan anggaran yang dibutuhkan sekitar triliun mengingat menurut laporan ppatk masuk ke kantong asn dan politisi maka triliun bisa masuk ke kantong mereka apalagi kalo pelaksananya orang dalam pasti akan lebih luar biasa dan apa hasilnya setelah tahun berjalan bisa dibilang besar karena panen jagungnya juga tidak signifikan sampai disini kalo kita merasionalkan menjadi skor penilaian kinerja prabowo di food estate maka dapat kita hitung dari lahan yang sudah dibabat yaitu sekitar hektar dibandingkan dengan jagung polybag yg dipanen oleh jokowi sekitar hektareatau didapat jadi walaupun sudah dikatrol oleh jagung polybag sepertinya pak anies baswedan masih berbaik hati memberikan score dari tanam singkong tumbuh jagung triliun hilang siapa yg nanggung sudah diberi proyek untuk dijadikan panggung hasilnya gak nendang karena kapasitas nanggung eh malah maksa ikut pemilu padahal gampang tersinggung gimana #pesanuntukabah #aminajadulu,Ekonomi
106,4267,food estate mulai dicanangkan pada tahun lalu tepatnya pada juli dibantu oleh menteri pupr dan menteri pertanian secara garis besar food estate adalah program ekstensifikasi pertanian membuka lahan yg besar dan mengubahnya menjadi lahan pertanian bulan setelah dicanangkan food estate mulai dikerjakan di kalimantan tengah yaitu daerah gunung emas sedangkan pt yang terlibat dalam program ini berdasarkan penelusuran tempo adalah pt yang baru dibentuk bulan sebelumnya yaitu pt agrinas dimana susunan direksinya terdapat setidaknya dari gerindra dan banyak juga staff agrinas merangkap sebagai pegawai kementerian pertahanan di food estate food estate berencana untuk membuka ribu hektar hutan hujan tropis tepat bulan setelah dicanangkan beberapa anggota tni terlibat dalam pembabatan hutan dimana hutan yang sudah dibuka saat itu sekitar hektar dan karena itu adalah hutan tentunya banyak kayu yg dihasilkan kemanakah kayu tersebut tiada yang tahu dan tiada yg mengerti awalnya food estate menanam singkong pada bekas hutan tersebut namun karena tanahnya berpasir singkong tak kunjung tumbuh dalam kurun waktu tahun sehingga untuk menutupi kegagalan tersebut didatangkanlah jagung dalam polibag untuk hektare lahan tersebut dan itupun hasilnya juga tidak memuaskan dari sisi anggaran food estate masuk dalam kategori psn dimana anggaran yg dihabiskan sekitar triliun di ada anggaran sekitar triliun dan nanti di dianggarkan triliun jokowi sendiri mengatakan anggaran yang dibutuhkan sekitar triliun mengingat menurut laporan ppatk masuk ke kantong asn dan politisi maka triliun bisa masuk ke kantong mereka apalagi kalo pelaksananya orang dalam pasti akan lebih luar biasa dan apa hasilnya setelah tahun berjalan bisa dibilang besar karena panen jagungnya juga tidak signifikan sampai disini kalo kita merasionalkan menjadi skor penilaian kinerja prabowo di food estate maka dapat kita hitung dari lahan yang sudah dibabat yaitu sekitar hektar dibandingkan dengan jagung polybag yg dipanen oleh jokowi sekitar hektareatau didapat jadi walaupun sudah dikatrol oleh jagung polybag sepertinya pak anies baswedan masih berbaik hati memberikan score dari tanam singkong tumbuh jagung triliun hilang siapa yg nanggung sudah diberi proyek untuk dijadikan panggung hasilnya gak nendang karena kapasitas nanggung eh malah maksa ikut pemilu padahal gampang tersinggung gimana #pesanuntukabah #aminajadulu,Ekonomi
107,4300,food estate mulai dicanangkan pada tahun lalu tepatnya pada juli dibantu oleh menteri pupr dan menteri pertanian secara garis besar food estate adalah program ekstensifikasi pertanian membuka lahan yg besar dan mengubahnya menjadi lahan pertanian bulan setelah dicanangkan food estate mulai dikerjakan di kalimantan tengah yaitu daerah gunung emas sedangkan pt yang terlibat dalam program ini berdasarkan penelusuran tempo adalah pt yang baru dibentuk bulan sebelumnya yaitu pt agrinas dimana susunan direksinya terdapat setidaknya dari gerindra dan banyak juga staff agrinas merangkap sebagai pegawai kementerian pertahanan di food estate food estate berencana untuk membuka ribu hektar hutan hujan tropis tepat bulan setelah dicanangkan beberapa anggota tni terlibat dalam pembabatan hutan dimana hutan yang sudah dibuka saat itu sekitar hektar dan karena itu adalah hutan tentunya banyak kayu yg dihasilkan kemanakah kayu tersebut tiada yang tahu dan tiada yg mengerti awalnya food estate menanam singkong pada bekas hutan tersebut namun karena tanahnya berpasir singkong tak kunjung tumbuh dalam kurun waktu tahun sehingga untuk menutupi kegagalan tersebut didatangkanlah jagung dalam polibag untuk hektare lahan tersebut dan itupun hasilnya juga tidak memuaskan dari sisi anggaran food estate masuk dalam kategori psn dimana anggaran yg dihabiskan sekitar triliun di ada anggaran sekitar triliun dan nanti di dianggarkan triliun jokowi sendiri mengatakan anggaran yang dibutuhkan sekitar triliun mengingat menurut laporan ppatk masuk ke kantong asn dan politisi maka triliun bisa masuk ke kantong mereka apalagi kalo pelaksananya orang dalam pasti akan lebih luar biasa dan apa hasilnya setelah tahun berjalan bisa dibilang besar karena panen jagungnya juga tidak signifikan sampai disini kalo kita merasionalkan menjadi skor penilaian kinerja prabowo di food estate maka dapat kita hitung dari lahan yang sudah dibabat yaitu sekitar hektar dibandingkan dengan jagung polybag yg dipanen oleh jokowi sekitar hektareatau didapat jadi walaupun sudah dikatrol oleh jagung polybag sepertinya pak anies baswedan masih berbaik hati memberikan score dari tanam singkong tumbuh jagung triliun hilang siapa yg nanggung sudah diberi proyek untuk dijadikan panggung hasilnya gak nendang karena kapasitas nanggung eh malah maksa ikut pemilu padahal gampang tersinggung gimana #pesanuntukabah #aminajadulu,Ekonomi
108,72,kinerja pak prabowo bukan hanya fokus pada modernisasi alutsista tapi beliau juga dinilai telah mendorong perkembangan industri pertahanan dalam negeri loh #industripertahananbelaprabowo,Pertahanan dan Keamanan
109,3961,kinerja pak prabowo bukan hanya fokus pada modernisasi alutsista tapi beliau juga dinilai telah mendorong perkembangan industri pertahanan dalam negeri loh #industripertahananbelaprabowo,Pertahanan dan Keamanan
110,4050,kinerja pak prabowo bukan hanya fokus pada modernisasi alutsista tapi beliau juga dinilai telah mendorong perkembangan industri pertahanan dalam negeri loh #industripertahananbelaprabowo,Pertahanan dan Keamanan
111,1122,program pasangan capres cawapres ganjar pranowo dan mahfud md tawarkan solusi pintar buat ekonomi desa yang lebih baik #jnk #ganjarpranowopilihanumat,Ekonomi
112,2722,program pasangan capres cawapres ganjar pranowo dan mahfud md tawarkan solusi pintar buat ekonomi desa yang lebih baik #jnk #ganjarpranowopilihanumat,Ekonomi
113,12,calon presiden capres nomor urut anies baswedan sudah siap dengan kemampuannya menghadapi debat ketiga debat ketiga akan menyangkut tema soal pertahanan keamanan hubungan internasional dan geopolitik download #metrotvxtend di app store play store #aniesbaswedan #pemilu2024 #debatcapres,Pertahanan dan Keamanan
114,695,calon presiden capres nomor urut anies baswedan sudah siap dengan kemampuannya menghadapi debat ketiga debat ketiga akan menyangkut tema soal pertahanan keamanan hubungan internasional dan geopolitik download #metrotvxtend di app store play store #aniesbaswedan #pemilu2024 #debatcapres,Pertahanan dan Keamanan
115,1158,calon presiden capres nomor urut anies baswedan sudah siap dengan kemampuannya menghadapi debat ketiga debat ketiga akan menyangkut tema soal pertahanan keamanan hubungan internasional dan geopolitik download #metrotvxtend di app store play store #aniesbaswedan #pemilu2024 #debatcapres,Pertahanan dan Keamanan
116,3938,calon presiden capres nomor urut anies baswedan sudah siap dengan kemampuannya menghadapi debat ketiga debat ketiga akan menyangkut tema soal pertahanan keamanan hubungan internasional dan geopolitik download #metrotvxtend di app store play store #aniesbaswedan #pemilu2024 #debatcapres,Pertahanan dan Keamanan
117,1354,kalimat ini seolah bijak tapi tidak tepat rival politik biarlah jadi oposisi jangan diajak masuk kekuasaan namun kemudian disandera dengan aneka kepentingan sudah lelah kita melihat oposisi yang lemah keseimbangan itu penting,Politik
118,2175,kalimat ini seolah bijak tapi tidak tepat rival politik biarlah jadi oposisi jangan diajak masuk kekuasaan namun kemudian disandera dengan aneka kepentingan sudah lelah kita melihat oposisi yang lemah keseimbangan itu penting,Politik
119,642,untuk petani paslon capres ganjar pranowo mendengarkan aspirasi kalian kuota pupuk akan ditingkatkan untuk mendukung pertanian kita #ganjarpranowopilihanumat #ganjarmahfudrebound #jnk,Sumber Daya Alam
120,3973,untuk petani paslon capres ganjar pranowo mendengarkan aspirasi kalian kuota pupuk akan ditingkatkan untuk mendukung pertanian kita #ganjarpranowopilihanumat #ganjarmahfudrebound #jnk,Sumber Daya Alam
121,227,ganjar kelar anis meringis akhirnya org no di ri bk suara terkait debat semalam yg mengangkat tema pertahanan negara ini menandakan pertahanan negara benar sakral sbgmn dikatakan prabowo bhw sekalipun menjadi tema yg harus diperdebatkan tp tdk bs dibuka sembarangan,Pertahanan dan Keamanan
122,3049,ganjar kelar anis meringis akhirnya org no di ri bk suara terkait debat semalam yg mengangkat tema pertahanan negara ini menandakan pertahanan negara benar sakral sbgmn dikatakan prabowo bhw sekalipun menjadi tema yg harus diperdebatkan tp tdk bs dibuka sembarangan,Pertahanan dan Keamanan
123,1031,terus terang saya belum tahu ini tapi ternyata ini danau buatan antara jakarta selatan dan depok untuk pendampingan air hujan salah satu karya yang inovatif dari gubenur anies baswedan rekam jejak,Sumber Daya Alam
124,1145,terus terang saya belum tahu ini tapi ternyata ini danau buatan antara jakarta selatan dan depok untuk pendampingan air hujan salah satu karya yang inovatif dari gubenur anies baswedan rekam jejak,Sumber Daya Alam
125,2015,terus terang saya belum tahu ini tapi ternyata ini danau buatan antara jakarta selatan dan depok untuk pendampingan air hujan salah satu karya yang inovatif dari gubenur anies baswedan rekam jejak,Sumber Daya Alam
126,2094,terus terang saya belum tahu ini tapi ternyata ini danau buatan antara jakarta selatan dan depok untuk pendampingan air hujan salah satu karya yang inovatif dari gubenur anies baswedan rekam jejak,Sumber Daya Alam
127,2386,terus terang saya belum tahu ini tapi ternyata ini danau buatan antara jakarta selatan dan depok untuk pendampingan air hujan salah satu karya yang inovatif dari gubenur anies baswedan rekam jejak,Sumber Daya Alam
128,3075,terus terang saya belum tahu ini tapi ternyata ini danau buatan antara jakarta selatan dan depok untuk pendampingan air hujan salah satu karya yang inovatif dari gubenur anies baswedan rekam jejak,Sumber Daya Alam
129,3440,terus terang saya belum tahu ini tapi ternyata ini danau buatan antara jakarta selatan dan depok untuk pendampingan air hujan salah satu karya yang inovatif dari gubenur anies baswedan rekam jejak,Sumber Daya Alam
130,3589,terus terang saya belum tahu ini tapi ternyata ini danau buatan antara jakarta selatan dan depok untuk pendampingan air hujan salah satu karya yang inovatif dari gubenur anies baswedan rekam jejak,Sumber Daya Alam
131,4002,terus terang saya belum tahu ini tapi ternyata ini danau buatan antara jakarta selatan dan depok untuk pendampingan air hujan salah satu karya yang inovatif dari gubenur anies baswedan rekam jejak,Sumber Daya Alam
132,4316,terus terang saya belum tahu ini tapi ternyata ini danau buatan antara jakarta selatan dan depok untuk pendampingan air hujan salah satu karya yang inovatif dari gubenur anies baswedan rekam jejak,Sumber Daya Alam
133,4424,terus terang saya belum tahu ini tapi ternyata ini danau buatan antara jakarta selatan dan depok untuk pendampingan air hujan salah satu karya yang inovatif dari gubenur anies baswedan rekam jejak,Sumber Daya Alam
134,613,investorfriendly approach pasangan capres cawapres ganjar pranowo dan prof mahfud md md bersatu untuk menciptakan regulasi hukum yang mendukung pertumbuhan investasi#ganjarmahfudrebound #ganjarpranowopilihanumat #jnk,Ekonomi
135,2537,investorfriendly approach pasangan capres cawapres ganjar pranowo dan prof mahfud md md bersatu untuk menciptakan regulasi hukum yang mendukung pertumbuhan investasi#ganjarmahfudrebound #ganjarpranowopilihanumat #jnk,Ekonomi
136,2804,investorfriendly approach pasangan capres cawapres ganjar pranowo dan prof mahfud md md bersatu untuk menciptakan regulasi hukum yang mendukung pertumbuhan investasi#ganjarmahfudrebound #ganjarpranowopilihanumat #jnk,Ekonomi
137,3147,investorfriendly approach pasangan capres cawapres ganjar pranowo dan prof mahfud md md bersatu untuk menciptakan regulasi hukum yang mendukung pertumbuhan investasi#ganjarmahfudrebound #ganjarpranowopilihanumat #jnk,Ekonomi
138,3401,investorfriendly approach pasangan capres cawapres ganjar pranowo dan prof mahfud md md bersatu untuk menciptakan regulasi hukum yang mendukung pertumbuhan investasi#ganjarmahfudrebound #ganjarpranowopilihanumat #jnk,Ekonomi
139,4647,investorfriendly approach pasangan capres cawapres ganjar pranowo dan prof mahfud md md bersatu untuk menciptakan regulasi hukum yang mendukung pertumbuhan investasi#ganjarmahfudrebound #ganjarpranowopilihanumat #jnk,Ekonomi
140,639,lapangan renon denpasar bali januari menuju kemenangan prabowogibran sekali putaran mas dalam konser dewa prabu tkd bali,Politik
