,text,label
198,dukung ganjar hadap wirausaha lokal dorong positif ekonomi daerah,Ekonomi
199,desak anies ambon pinggir pantai baby indah beach spesial aspirasi muncul hidup wilayah timur indonesia potensi,Sosial Budaya
200,tani paslon capres ganjar pranowo dukung kuota pupuk tingkat tani maju ganjarpranowopilihanumat ganjarmahfudrebound jnk,Ekonomi
201,eyang anies perihal bahan baku farmasi import mahal alkes harga tinggal negara silah banding gagas bobot eyang anies aminajadulu aniesmuhaimin2024,Politik
202,no really enjoy the show indonesia gada berani elit malam lontar anis prabowo stop normalisasi elit enak nya,Politik
203,ganjar mahfud pimpin visi bssn pusat daerah lindung ancam sibr ganjarmahfud2024 dulujokowisekarangganjar coblos3,Pertahanan dan Keamanan
204,keren abis mas ganjar prof mahfud bener bener nge set standar dunia ekonomi hijau ganjar pranowo rakyat rakyat ganjarpresidenrakyat ganjarmahfud2024 m3nangdebat4 coblos3,Ekonomi
205,debat menang pilpres dn prabowo rival nilai debat isi edukasi masyarakat dn mmg kecewa harap debat nikmat didik politik mlh suguh tonton jatuh org,Politik
206,gabung gaspoll rawan erick thohir banten tegak lurus dukung prabowo gibran tribun jabar menangseputaran,Politik
207,dukung ganjar pranowo mahfud md pimpin pimpin indonesia presiden ganjarpranowopilihanumat jnk temanalamganjar kampanye pilpres2024,Politik
208,sederhana impactful paslon no capres ganjar pranowo cawapres mahfud md rencana ramping regulasi hukum investor indonesia ganjarmahfudrebound ganjarpranowopilihanumat jnk,Politik
209,gibran mocked muhaimin for bringing reading notes what the problem with having papers data in your hand during debate does he remember his partner got flamed by ganjar just because he was well prepared with whole binder,Politik
210,anies ajar ekonomi paslon phd salah gelarny studi bidang ekonomi did did he really just said that debatcapres,Politik
211,dukung tulus warga jabar modal prabowo jabartetapuntuk02 berbuatbaik untukmasyarakat,Politik
212,breaking news laku ancam nembak anies baswedan tangkap polisi terima kasih,Pertahanan dan Keamanan
213,program capres ganjar pranowo juang bantu sarana produksi alir sudut tanah tani perjuanganpetani jnk ganjarmahfudrebound ganjarpranowopilihanumat,Politik
214,menhan prabowo subianto emil dardak seloroh pimpin muda acara resmi sumur air bor bandung insider bandung insider indonesiakuatindonesiamaju diplomasiprogresif02 02melanjutkan,Politik
215,temen temen tanggal februari bikin gebrak nyoblos ganjar pranowo ya jnk ganjarpranowopilihanumat ganjarmahfudrebound,Politik
216,alhamdulillah yra keluarga nu dukung pasang amin anies baswedan muhaimin iskandar amin aminajadulu aniesmuhaimin2024,Politik
217,kayak gin ditakutin ditangisin prabowo nyinggung tanah pintar goblok sih,Politik
218,mata pilih ganjar mahfud sosok politik mentor inspirasi aprsiasi berani mimpi ganjar pranowo rakyat ganjarpresidenrakyat ganjarmahfud2024 m3nangdebat4 coblos3,Politik
219,gimana prabowo gentar koruptor nya aja gerbong mu minyak goreng impor gula proyek mangkrak food estate,Politik
220,abah anies angkat martabat tani terima bansos hasil aminajadulu,Sosial Budaya
221,dukung ganjar mahfud pimpin disparitas ekonomi cipta tara,Ekonomi
222,ceria heboh malam malam heboh warga jogyakarta anies beliau jalan jalan malioboro,Politik
223,pasang capres cawapres ri nomor ganjar pranowo mahfud md program bagus ekonomi tumbuh ganjarmahfudrebound ganjarpranowopilihanumat jnk,Ekonomi
224,ganjar pranowo konstitusi atur dasar negara fondasi negara jaga jnk ganjarmahfudrebound ganjarpranowopilihanumat,Ideologi
225,calon presiden wakil presiden milik gaya kampanye siar langsung live media sosial tiktok laku capres nomor urut anies baswedan cawapres nomor urut mahfud md live tiktok anies hasil tembus ribu tonton live anies jalan darat lokasi jawa timur simak video lengkap hardnewspolitik flashone cariberitaditvone aniesbaswedan mahfudmd livetiktok politik tvonetvpemilu kamikabarkanandaputuskan maumemilih capres cawapres pemilu2024 pilpres2024,Politik
226,orang latar prabowo program makan siang gratis program gagas brilian gadang gadang pimpin strategic,Politik
227,ganjar kelar anis ringis org no ri bk suara kait debat malam angkat tema tahan negara tanda tahan negara sakral sbgmn prabowo bhw tema debat bs buka sembarang,Pertahanan dan Keamanan
228,beban hidup berat biaya biaya mahal bebas berpendapat tekan ketidakadilan ketimpanan fenomena ordal karir bisnis hambat ubah cobol nomor urut anies imin amin,Politik
229,lupa suara jnk kuat menang capres ganjar pranowo mahfud md milu presiden snnq jnk ganjarmahfudrebound ganjarpranowopilihanumat tabrakprof,Politik
230,gorontalo pecah senin januari anies temu rawan simpatisan gorontalo tokoh gorontalo sambut riah,Politik
231,khianat jalan ninja sikutu loncat pujangga politik anies,Politik
232,if you re still supporting prabowo after he states palestina tindas lemah rohingya urus indonesia sulit usir aceh sistem hukum indonesia sincerely fuck you lo bela,Politik
233,juta orang indonesia koneksi internet ganjar mahfud wujud program internet gratis cepat nama program gratisin gratis internet cepat bangun ekosistem digital landas pemuda indonesia landas baca hadap pdiperjuangan ganjaruntuksemua ganjarpresiden menangkanganjar nomor3pilihanku ganjarmahfud2024 ganjarsatset mahfudtastes,Ekonomi
234,al fatihah alm lambang babar purnomo alumnus arkeologi ugm duga bunuh saksi curi palsu arca museum radya pustaka libat hashim djojohadikusumo adik prabowo,Pertahanan dan Keamanan
235,hidup didik diskriminasi didik didik pesantren anak indonesia anies danapesantrenamin,Sosial Budaya
236,rakyat alam tolong negara damping acara negara takut diskriminasi amin aja anies deserve better videotron hotlineparisamin,Sosial Budaya
237,paslon ganjar pranowo solusi pintar tani indo kuota pupuk luas hasil panen top ganjarpranowopilihanumat ganjarmahfudrebound jnk,Ekonomi
238,malam ganjar salawatan istighosah bareng puluh ribu warga sarang senin pimpin gus ali gondrong lokasi lapang sapta rengga bandung kabupaten sarang suasana penuh suka cita ganjar warga sambut,Geografi
239,trauma polarisasi pilkada dki jakarta imbas politik identitas warna pilkada jakarta prabowogibranistimewa bersamaindonesiamaju prabowogemoy prabowo subianto,Politik
240,juru bicara tpn ganjar mahfud aryo seno bagaskoro konteks relasi global indonesia maju unggul banding negara negara unggul capai konsisten serius capai indonesia emas manfaat momentum bonus demografi aryo juru bicara tpn ganjar mahfud aryo seno bagaskoro logika dasar tegak hukum rekrutmen duta dasar kapabilitas hubung indonesia negara negara produktif lindung diaspora juru bicara tpn ganjar mahfud aryo seno bagaskoro bijak pro sejahtera aparat tegak hukum tingkat ganjar mahfud beasiswa khusus anak anak polisi tentara ringan beban didik prajurit polisi fokus tugas sesuai tupoksinya pdiperjuangan ganjaruntuksemua ganjarpresiden menangkanganjar nomor3pilihanku ganjarmahfud2024 ganjarsatset mahfudtastes,Sosial Budaya
241,alun alun tangerang laut manusia tkd prabowo gibran putar indonesiakuatindonesiamaju diplomasiprogresif02 02melanjutkan,Politik
242,jis anies janji bangun stadion standar fifa sumatera barat pakai rumput kw,Sumber Daya Alam
243,kalo elu kasihanin serang dirilu kasihan kritik anies prabowo akurat prabowo lahan ribu ha bangsa hadap timpang lahan dahsyat hak alam rebut prabowo,Politik
244,pimpin ganjar mahfud rakyat sumbr daya alam pilar utama sejahtera ganjar pranowo bukti ganjarpresidenrakyat ganjarmahfud2024 m3nangdebat4 coblos3,Sumber Daya Alam
245,alas anies pilih jis ketimbang gbk kampanye akbar karya anak bangsa bangun tenaga asing pimpin pro rakyat bangga hasil kerja anak bangsa abah anies indonesia butuh pimpin letoy cengeng,Politik
246,rawan antusias sambut anies pekanbaru henny jemput anies jemput harap rakyat,Politik
247,shock lihat prabowo kader mantan napi koruptor korupsi korupsi korupsi jahat pilih capres komitmen anti korupsi,Politik
248,pilih anies presiden level prajurit perhati sejahtera suruh tni polri tahan nkri jaga aman bingung butuh dasar ngga penuh,Politik
249,anies sikap kritis kerja prabowo anggap engga sopan anggap hormat orang tua gilir skrg gibran tengil sok kritis anggap kritis keras standar ganda,Politik
250,dukung hadap giat seni budaya cermin perhati prabowo hadap identitas nasional 02untukmelanjutkan buktinyata tiadahenti,Sosial Budaya
251,kejut militer gibran khianat prabowo menang pilpres alas,Politik
252,ganjar pranowo mahfud md menang hati bijak kuliah gratis berani dukung didik patut acung jempol ganjarmahfud2024 ganjarmahfudm3nang l3bihbaik,Politik
253,rangkum komentar netizen lengkap iya sih anggar proyek food estate triliun gagal duit pakai salah dana kampanye duit wowo aniespresiden2024,Politik
254,ganjar pranowo prof mahfud md ayo bantu nelayan hadap kredit macet hati penuh kasih sayang nelayanbantuankasih jnk ganjarmahfudrebound ganjarpranowopilihanumat,Politik
255,pasang ganjar pranowo mahfud md harap bener bener solusi bangsa ganjarpranowopilihanumat ganjarmahfudrebound jnk,Politik
256,program paslon no ganjar pranowo prof mahfud md bikin ekonomi maju tumbuh ganjarmahfudrebound ganjarpranowopilihanumat jnk,Ekonomi
257,kapitalisme neoliberal cocok indonesia prabowo kalimantan menangseputaran,Ideologi
258,terampil prabowo gibran paham tahan energi pangan cipta fondasi kuat maju,Pertahanan dan Keamanan
259,pimpin anies hasil ubah positif sektor didik transportasi lingkung,Sosial Budaya
260,politik aji mumpung johan silah beber politik aji mumpung prabowo gibran bobroknyakemenhan bobroknyakemenhan,Politik
261,kabar bubar rawan prabowo gibran cipta bingung kalang dukung masyarakat klarifikasi ordebarureborn tolak02berkuasa,Politik
262,era anies banjir dikit langsung siaga gerakin damkar atur pintu air efek julidin malam realita jam langsung surut banjir diem aje gubernur anies if know know,Politik
263,jenderal napoleon bonaparte hadir acara konsolidasi purnawirawan polri dukung anies baswedan,Politik
264,ganjar hapus hutang tani nelayan menang pilpres ganjar mahfud bebas tani nelayan indonesia jerataan utang ganjar mahfud peduli program konkret sejahtera nelatan tani,Politik
265,tarik lihat temu anies baswedan mantan menteri lingkung hidup hutan emil salim diskusi upaya lestari lingkung bangun milik nilai,Sumber Daya Alam
266,apresiasi tni polri jaga tahan aman indonesia pelik kualitas hidup tni polri bkl langsung prsidem prabowo subianto djojohadikusumo subianto calon prsidem,Politik
267,respect warga disabilitas acara desak anies,Sosial Budaya
268,gua hasil counter pilih anies ragu nolak rohingnya gua hasil biaya nolong nggak pake apbd anti banget tuh indonesia milik pribumi pas gua tanyain gimana timnas indonesia,Politik
269,ladang tebu cilacap kebun kelapa banyuwangi tani lihat anies lindung,Sosial Budaya
270,nahh laeku buka data prabowo senayan lawan anggota dpr ri rapat buka bahas anggar rahasia negara berita,Politik
271,ganjar pranowo inspirator sejati boarding school nya lembaga didik mesin ubah sosial kiprah bukti visi matang ubah ganjarmahfud2024 dulujokowisekarangganjar coblos3,Politik
272,pesan putra papua anies baswedan titip papua,Sosial Budaya
273,suka quote anies negara atur pikir orang negara atur orang negara atur negara tindak organisasi laku langgar hukum sepakat,Ideologi
274,pulau sebira saksi gagas adil makmur ubah langsung warga orang tokoh pulau sebira bicara lantang warga anies presiden,Politik
275,pilpres de ja vu pilpres beda pilpres putar unt menang prabowo gibran,Politik
276,mahasiswa universitas indonesia ui sebar brosur stiker gambar prabowo subianto jalan kawasan salemba jakarta pusat kamis laku tuntut selesai ham culik aktivis,Politik
277,milu panggung demokrasi mari peran warga negara cerdas capres ganjar pranowo mahfud md jnk peri bm jnk ganjarmahfudrebound ganjarpranowopilihanumat tabrakprof,Politik
278,desak anies purwokerto sukses gelar dadak anies baswedan sat set,Politik
279,calon presiden nomor urut anies baswedan janji regulasi hapus diskriminasi usia syarat lowong kerja diskriminasi usia syarat kerja aneh tempoheadliner anies,Politik
280,timnas amin data tanah prabowo ulang jokowi,Politik
281,investor prepare yourself pasang capres cawapres ganjar pranowo prof mahfud md md rancang regulasi hukum dukung tumbuh investasi indonesia ganjarmahfudrebound ganjarpranowopilihanumat jnk,Ekonomi
282,daamm menolaklupa19mei1998 prabowo amanda zahra kebenaranpastimenang jam jk ekuador jam khofifah unhas haechan,Politik
283,mantan ketua komnas ham apresiasi polri buka rekrutmen sandang disabilitas mantan ketua komisi nasional hak asasi manusia ham muhammad choirul anam apresiasi langkah kapolri jenderal polisi drs listyo sigit prabowo si rekrut sandang disabilitas anggota polri nilai bijak kapolri sandang disabilitas rupa langkah sisi ham rupa wujud komitmen polri hak asasi manusia contoh lembagakementerian informasi polri buka proses rekrutmen sandang disabilitas jalur sekolah inspektur polisi sumber sarjana sipss bintara polri sesuai kriteria apresiasi kapolri bijak langkah afirmatif hadap teman teman sandang disabilitas sifat khusus sesuai karakter disabilitasnya mantan ketua komnas ham kamis,Sosial Budaya
284,jelang malam terima kasih prabowo apatis putus bahas pilpres kali rela periode pimpin prabowo pilih dukung penasaran pimpin prabowo kali kali pilpres suara bentuk dukung buka beliau pimpin negeri ramai bahas langgar etik mk trigger cari informasi deklarasi buah tweet serah pilih renung jenak gerak cari pikir adil berstatemen cari pasang calon golput pilpres kali cari timbang nimbang nilai nilai hak hak juang condong anies baswedan hitung anies baswedan pikir pilpres kali tarung prabowo ganjar cari cocok anies putus dukung dukung pilih putus bicara anies sosial media jelek jelek salah paslon dukung anies garis keras orang ganggu langgar etik gerak cari condong salah paslon salah paslon resah tindak tanduk indikasi kuasa kuasa negara presiden jabat jabat gatal komentar peduli pilpres kali trigger prilaku niretika salah paslon kuasa terima kasih prabowo cari informasi informasi kait milu berani suara suara pilih ketidaksukaanku langgar langgar dukung garis gas anies baswedan hadir paslon laku langgar etik kuasa negeri selamat malam,Politik
285,kapolri jendral listyo sigit prabowo hadir raya ibadah natal lihat lengkap video pesan pesan kapolri kait agam kait cooling system,Sosial Budaya
286,kelompok kaukus muda beringin partai golkar belot dukung pasang ganjar mahfud pilpres gaspollll ganjarmahfud2024,Politik
287,bilang politik identitas intoleransi pilkada dki terima fakta orang dukung keras latar agama setia keliling budeg gila koalisi cita negara agama anies alat wujud,Politik
288,tanggap tani muda mohon serap aspirasi bersamaindonesiamaju prabowogibran2024,Politik
289,anies kampanye tangerang massa swadaya kerah,Politik
290,ganjar pranowo mahfud md mari bangun jakarta inklusif progresif ganjar mahfud hebat l3bihbaik mahfudlebihbaik3 ganjarmahfud2024 lulus kerja,Ekonomi
291,salut teman teman ubah bareng sigap pindah lokasi malam wujud laksana desak anies edisi didik yogyakarta bangga teman teman hadir desak anies anak anak muda milik semangat ubah antusias diskusi didik ubah indonesia adalagi undang wujud bebas bicara aminajadulu desakanies yogyakarta jogja,Sosial Budaya
