iter	Passed	Remaining
1666	64443	708722
1667	64474	708600
1668	64505	708482
1669	64541	708410
1670	64573	708294
1671	64608	708225
1672	64641	708117
1673	64673	708007
1674	64706	707906
1675	64738	707798
1676	64772	707709
1677	64804	707595
1678	64840	707530
1679	64873	707432
1680	64908	707354
1681	64943	707278
1682	64975	707162
1683	65043	707445
1684	65094	707538
1685	65128	707452
1686	65160	707339
1687	65193	707242
1688	65227	707151
1689	65260	707054
1690	65292	706937
1691	65326	706849
1692	65360	706764
1693	65392	706651
1694	65426	706569
1695	65460	706481
1696	65491	706362
1697	65524	706264
1698	65560	706190
1699	65592	706081
1700	65624	705977
1701	65658	705889
1702	65690	705780
1703	65726	705710
1704	65761	705634
1705	65798	705582
1706	65834	705510
1707	65868	705423
1708	65901	705326
1709	65933	705216
1710	65965	705112
1711	65997	705004
1712	66036	704969
1713	66072	704902
1714	66104	704796
1715	66136	704681
1716	66168	704575
1717	66202	704489
1718	66233	704370
1719	66269	704310
1720	66304	704225
1721	66335	704114
1722	66367	704003
1723	66384	703737
1724	66418	703654
1725	66450	703545
1726	66479	703408
1727	66515	703338
1728	66549	703257
1729	66581	703151
1730	66615	703060
1731	66648	702966
1732	66680	702856
1733	66720	702834
1734	66751	702720
1735	66781	702593
1736	66817	702529
1737	66851	702443
1738	66884	702345
1739	66923	702316
1740	66955	702210
1741	66989	702119
1742	67020	702009
1743	67054	701921
1744	67085	701803
1745	67118	701702
1746	67152	701625
1747	67185	701523
1748	67217	701417
1749	67250	701328
1750	67281	701215
1751	67313	701101
1752	67345	701004
1753	67379	700914
1754	67417	700871
1755	67449	700769
1756	67481	700660
1757	67513	700555
1758	67550	700507
1759	67585	700432
1760	67619	700352
1761	67655	700284
1762	67687	700177
1763	67720	700084
1764	67758	700048
1765	67788	699917
1766	67823	699845
1767	67859	699786
1768	67896	699730
1769	67927	699611
1770	67959	699507
1771	67990	699395
1772	68025	699321
1773	68061	699258
1774	68095	699181
1775	68125	699053
1776	68158	698956
1777	68190	698857
1778	68223	698761
1779	68258	698686
1780	68297	698661
1781	68332	698589
1782	68364	698482
1783	68398	698396
1784	68436	698363
1785	68474	698316
1786	68516	698319
1787	68553	698263
1788	68588	698188
1789	68622	698105
1790	68655	698011
1791	68685	697895
1792	68718	697803
1793	68754	697737
1794	68788	697659
1795	68822	697572
1796	68854	697469
1797	68888	697395
1798	68920	697285
1799	68952	697184
1800	68984	697087
1801	69020	697020
1802	69055	696949
1803	69087	696849
1804	69120	696754
1805	69151	696645
1806	69187	696581
1807	69224	696532
1808	69257	696439
1809	69287	696320
1810	69318	696206
1811	69353	696133
1812	69384	696030
1813	69424	696004
1814	69458	695919
1815	69491	695838
1816	69522	695726
1817	69556	695644
1818	69589	695549
1819	69623	695466
1820	69658	695398
1821	69695	695344
1822	69728	695260
1823	69762	695173
1824	69796	695094
1825	69826	694972
1826	69858	694877
1827	69893	694808
1828	69927	694730
1829	69958	694618
1830	69993	694543
1831	70023	694425
1832	70055	694328
1833	70091	694268
1834	70125	694188
1835	70155	694069
1836	70198	694074
1837	70231	693983
1838	70266	693910
1839	70299	693830
1840	70333	693745
1841	70364	693636
1842	70399	693568
1843	70432	693481
1844	70463	693364
1845	70496	693282
1846	70533	693226
1847	70570	693175
1848	70604	693100
1849	70636	693002
1850	70670	692920
1851	70702	692820
1852	70736	692741
1853	70778	692742
1854	70812	692663
1855	70846	692589
1856	70877	692478
1857	70910	692387
1858	70950	692368
1859	70984	692292
1860	71016	692188
1861	71048	692096
1862	71079	691989
1863	71113	691911
1864	71147	691826
1865	71179	691732
1866	71213	691655
1867	71254	691641
1868	71289	691572
1869	71325	691517
1870	71358	691428
1871	71390	691328
1872	71421	691224
1873	71456	691148
1874	71489	691068
1875	71522	690977
1876	71553	690872
1877	71588	690799
1878	71620	690701
1879	71651	690600
1880	71687	690536
1881	71723	690481
1882	71756	690392
1883	71790	690316
1884	71822	690221
1885	71855	690133
1886	71887	690035
1887	71919	689940
1888	71953	689863
1889	71986	689776
1890	72018	689678
1891	72054	689620
1892	72088	689541
1893	72120	689451
1894	72154	689367
1895	72187	689286
1896	72222	689218
1897	72257	689145
1898	72291	689069
1899	72322	688963
1900	72353	688862
1901	72390	688810
1902	72423	688724
1903	72458	688660
1904	72492	688586
1905	72523	688482
1906	72555	688384
1907	72588	688293
1908	72620	688201
1909	72651	688096
1910	72685	688020
1911	72722	687970
1912	72752	687859
1913	72786	687780
1914	72819	687698
1915	72851	687606
1916	72885	687529
1917	72920	687458
1918	72954	687388
1919	72987	687303
1920	73020	687212
1921	73052	687122
1922	73085	687035
1923	73126	687028
1924	73157	686923
1925	73191	686842
1926	73230	686812
1927	73263	686734
1928	73294	686632
1929	73330	686568
1930	73361	686466
1931	73392	686360
1932	73423	686262
1933	73457	686183
1934	73489	686090
1935	73521	685996
1936	73559	685961
1937	73590	685861
1938	73622	685760
1939	73655	685684
1940	73686	685577
1941	73720	685504
1942	73755	685434
1943	73794	685408
1944	73825	685305
1945	73861	685251
1946	73892	685150
1947	73923	685042
1948	73955	684950
1949	73994	684921
1950	74026	684833
1951	74061	684764
1952	74094	684684
1953	74129	684619
1954	74162	684536
1955	74202	684511
1956	74235	684433
1957	74268	684345
1958	74301	684266
1959	74332	684158
1960	74363	684056
1961	74400	684018
1962	74432	683918
1963	74465	683834
1964	74499	683763
1965	74531	683671
1966	74564	683589
1967	74635	683858
1968	74682	683900
1969	74716	683830
1970	74747	683728
1971	74779	683632
1972	74811	683545
1973	74844	683459
1974	74878	683386
1975	74914	683325
1976	74946	683234
1977	74976	683129
1978	75010	683050
1979	75046	682995
1980	75083	682952
1981	75118	682888
1982	75148	682780
1983	75183	682718
1984	75219	682655
1985	75250	682556
1986	75283	682473
1987	75317	682402
1988	75360	682411
1989	75391	682312
1990	75423	682220
1991	75454	682119
1992	75490	682068
1993	75523	681986
1994	75558	681920
1995	75592	681844
1996	75622	681738
1997	75656	681669
1998	75688	681577
1999	75719	681478
2000	75753	681399
2001	75789	681346
2002	75822	681263
2003	75855	681189
2004	75890	681121
2005	75919	681008
2006	75953	680931
2007	75985	680844
2008	76019	680767
2009	76056	680723
2010	76093	680678
2011	76123	680569
2012	76157	680497
2013	76190	680418
2014	76222	680327
2015	76257	680269
2016	76291	680194
2017	76323	680099
2018	76358	680037
2019	76389	679941
2020	76421	679850
2021	76453	679766
2022	76484	679669
2023	76521	679615
2024	76558	679577
2025	76592	679499
2026	76624	679416
2027	76657	679335
2028	76689	679244
2029	76722	679165
2030	76755	679081
2031	76787	678990
2032	76820	678916
2033	76854	678840
2034	76887	678764
2035	76920	678685
2036	76955	678619
2037	76988	678538
2038	77021	678459
2039	77050	678346
2040	77085	678282
2041	77116	678189
2042	77152	678137
2043	77188	678078
2044	77220	677993
2045	77254	677924
2046	77289	677859
2047	77320	677760
2048	77353	677679
2049	77389	677628
2050	77421	677545
2051	77455	677467
2052	77487	677386
2053	77520	677307
2054	77554	677236
2055	77585	677135
2056	77617	677047
2057	77660	677054
2058	77689	676945
2059	77721	676853
2060	77756	676798
2061	77788	676708
2062	77822	676636
2063	77858	676585
2064	77891	676502
2065	77924	676423
2066	77956	676337
2067	77989	676258
2068	78021	676175
2069	78059	676137
2070	78096	676092
2071	78128	676003
2072	78161	675928
2073	78194	675847
2074	78233	675823
2075	78267	675751
2076	78303	675702
2077	78335	675617
2078	78369	675542
2079	78400	675452
2080	78435	675391
2081	78472	675348
2082	78508	675296
2083	78551	675301
2084	78588	675256
2085	78625	675218
2086	78659	675142
2087	78691	675062
2088	78722	674959
2089	78756	674894
2090	78789	674819
2091	78823	674743
2092	78854	674654
2093	78887	674573
2094	78921	674507
2095	78955	674439
2096	78992	674392
2097	79023	674297
2098	79056	674225
2099	79091	674158
2100	79121	674057
2101	79153	673969
2102	79188	673910
2103	79223	673855
2104	79255	673764
2105	79289	673697
2106	79321	673609
2107	79355	673542
2108	79389	673473
2109	79422	673395
2110	79461	673367
2111	79493	673289
2112	79526	673207
2113	79562	673153
2114	79596	673088
2115	79627	672995
2116	79671	673011
2117	79704	672931
2118	79734	672836
2119	79769	672773
2120	79800	672681
2121	79836	672628
2122	79868	672544
2123	79901	672469
2124	79938	672424
2125	79970	672336
2126	80000	672239
2127	80032	672152
2128	80066	672088
2129	80099	672006
2130	80133	671936
2131	80168	671882
2132	80198	671777
2133	80231	671703
2134	80262	671612
2135	80295	671534
2136	80326	671442
2137	80362	671390
2138	80396	671323
2139	80430	671255
2140	80463	671184
2141	80495	671099
2142	80530	671037
2143	80563	670965
2144	80597	670892
2145	80631	670827
2146	80663	670739
2147	80695	670661
2148	80729	670591
2149	80763	670525
2150	80795	670443
2151	80829	670375
2152	80867	670337
2153	80898	670251
2154	80933	670192
2155	80964	670094
2156	80994	669993
2157	81030	669943
2158	81066	669898
2159	81101	669842
2160	81134	669764
2161	81166	669682
2162	81199	669605
2163	81232	669530
2164	81264	669447
2165	81300	669398
2166	81334	669328
2167	81373	669301
2168	81405	669225
2169	81438	669150
2170	81476	669111
2171	81509	669038
2172	81546	668998
2173	81580	668930
2174	81614	668860
2175	81645	668776
2176	81677	668690
2177	81711	668622
2178	81741	668524
2179	81783	668522
2180	81816	668452
2181	81850	668383
2182	81881	668294
2183	81916	668235
2184	81948	668151
2185	81979	668065
2186	82012	667988
2187	82048	667937
2188	82080	667852
2189	82113	667783
2190	82150	667742
2191	82182	667656
2192	82213	667567
2193	82251	667532
2194	82281	667438
2195	82318	667392
2196	82351	667319
2197	82382	667233
2198	82413	667141
2199	82449	667093
2200	82484	667036
2201	82516	666952
2202	82550	666887
2203	82584	666819
2204	82617	666747
2205	82648	666658
2206	82679	666569
2207	82710	666476
2208	82744	666415
2209	82775	666324
2210	82808	666252
2211	82840	666166
2212	82871	666080
2213	82905	666015
2214	82941	665965
2215	82976	665905
2216	83007	665816
2217	83039	665737
2218	83072	665662
2219	83104	665585
2220	83137	665510
2221	83171	665445
2222	83202	665361
2223	83235	665283
2224	83265	665189
2225	83302	665143
2226	83332	665054
2227	83365	664978
2228	83398	664905
2229	83432	664843
2230	83464	664759
2231	83498	664692
2232	83533	664636
2233	83563	664546
2234	83596	664469
2235	83670	664724
2236	83711	664718
2237	83743	664631
2238	83773	664535
2239	83807	664472
2240	83839	664396
2241	83870	664304
2242	83911	664294
2243	83949	664261
2244	83979	664168
2245	84014	664109
2246	84048	664048
2247	84084	664001
2248	84118	663933
2249	84154	663882
2250	84185	663798
2251	84220	663742
2252	84255	663685
2253	84285	663586
2254	84318	663518
2255	84352	663452
2256	84385	663378
2257	84417	663304
2258	84449	663224
2259	84479	663125
2260	84512	663055
2261	84545	662983
2262	84579	662918
2263	84614	662865
2264	84646	662784
2265	84675	662682
2266	84708	662611
2267	84743	662555
2268	84777	662490
2269	84811	662423
2270	84845	662360
2271	84877	662286
2272	84911	662222
2273	84944	662146
2274	84978	662085
2275	85013	662026
2276	85050	661991
2277	85083	661915
2278	85114	661834
2279	85146	661753
2280	85176	661656
2281	85207	661570
2282	85240	661498
2283	85273	661428
2284	85309	661382
2285	85341	661307
2286	85376	661249
2287	85409	661180
2288	85441	661101
2289	85472	661011
2290	85503	660928
2291	85539	660875
2292	85575	660830
2293	85607	660753
2294	85638	660667
2295	85670	660591
2296	85706	660539
2297	85742	660495
2298	85777	660437
2299	85810	660366
2300	85840	660274
2301	85872	660196
2302	85905	660122
2303	85947	660122
2304	85978	660036
2305	86010	659958
2306	86043	659889
2307	86075	659809
2308	86109	659746
2309	86145	659703
2310	86178	659633
2311	86217	659608
2312	86249	659532
2313	86286	659488
2314	86318	659413
2315	86350	659338
2316	86384	659271
2317	86422	659242
2318	86454	659160
2319	86484	659070
2320	86519	659019
2321	86552	658944
2322	86586	658886
2323	86620	658824
2324	86655	658764
2325	86702	658807
2326	86734	658724
2327	86765	658639
2328	86799	658578
2329	86834	658526
2330	86869	658475
2331	86911	658471
2332	86946	658412
2333	86981	658361
2334	87018	658324
2335	87053	658263
2336	87093	658250
2337	87136	658253
2338	87174	658224
2339	87208	658162
2340	87244	658113
2341	87280	658070
2342	87321	658060
2343	87362	658050
2344	87400	658016
2345	87435	657963
2346	87472	657924
2347	87508	657876
2348	87541	657811
2349	87582	657798
2350	87620	657766
2351	87654	657708
2352	87689	657655
2353	87725	657607
2354	87761	657556
2355	87807	657587
2356	87841	657526
2357	87876	657467
2358	87909	657401
2359	87946	657364
2360	87988	657363
2361	88025	657318
2362	88058	657253
2363	88096	657222
2364	88133	657183
2365	88166	657112
2366	88200	657051
2367	88235	656995
2368	88269	656934
2369	88308	656907
2370	88343	656858
2371	88376	656791
2372	88410	656730
2373	88444	656666
2374	88478	656601
2375	88509	656520
2376	88543	656460
2377	88588	656479
2378	88631	656487
2379	88672	656472
2380	88707	656419
2381	88741	656356
2382	88778	656316
2383	88810	656241
2384	88841	656162
2385	88873	656087
2386	88908	656028
2387	88942	655966
2388	88975	655904
2389	89008	655835
2390	89045	655795
2391	89079	655729
2392	89111	655660
2393	89148	655614
2394	89187	655592
2395	89228	655586
2396	89263	655531
2397	89297	655468
2398	89333	655422
2399	89369	655375
2400	89408	655350
2401	89442	655294
2402	89474	655217
2403	89508	655151
2404	89543	655099
2405	89579	655051
2406	89622	655056
2407	89656	655002
2408	89693	654962
2409	89729	654910
2410	89763	654851
2411	89797	654790
2412	89835	654761
2413	89871	654713
2414	89906	654657
2415	89938	654583
2416	89973	654530
2417	90008	654475
2418	90044	654430
2419	90085	654422
2420	90125	654406
2421	90159	654347
2422	90194	654295
2423	90229	654234
2424	90265	654190
2425	90299	654128
2426	90336	654091
2427	90371	654037
2428	90404	653972
2429	90437	653907
2430	90471	653842
2431	90509	653810
2432	90544	653761
2433	90580	653715
2434	90612	653641
2435	90646	653578
2436	90682	653530
2437	90718	653482
2438	90750	653409
2439	90781	653328
2440	90813	653254
2441	90844	653174
2442	90878	653113
2443	90910	653035
2444	90943	652969
2445	90977	652909
2446	91013	652861
2447	91045	652793
2448	91078	652723
2449	91108	652637
2450	91143	652578
2451	91175	652506
2452	91209	652446
2453	91241	652371
2454	91273	652298
2455	91304	652218
2456	91335	652136
2457	91367	652064
2458	91402	652008
2459	91442	651993
2460	91473	651912
2461	91506	651842
2462	91538	651772
2463	91571	651703
2464	91607	651654
2465	91644	651618
2466	91679	651569
2467	91713	651506
2468	91746	651438
2469	91778	651366
2470	91813	651314
2471	91844	651237
2472	91878	651177
2473	91949	651373
2474	91993	651386
2475	92027	651326
2476	92059	651254
2477	92090	651176
2478	92126	651127
2479	92159	651060
2480	92191	650988
2481	92222	650909
2482	92253	650829
2483	92286	650761
2484	92323	650720
2485	92359	650676
2486	92396	650637
2487	92430	650580
2488	92464	650519
2489	92495	650442
2490	92527	650368
2491	92563	650323
2492	92595	650250
2493	92628	650181
2494	92660	650105
2495	92691	650031
2496	92722	649951
2497	92755	649883
2498	92790	649830
2499	92823	649763
2500	92857	649703
2501	92892	649652
2502	92923	649574
2503	92958	649521
2504	92991	649456
2505	93027	649409
2506	93065	649379
2507	93100	649327
2508	93133	649260
2509	93164	649182
2510	93196	649112
2511	93229	649042
2512	93263	648988
2513	93302	648957
2514	93334	648887
2515	93371	648850
2516	93402	648768
2517	93431	648676
2518	93463	648607
2519	93497	648546
2520	93532	648493
2521	93565	648432
2522	93597	648356
2523	93627	648270
2524	93660	648204
2525	93693	648141
2526	93726	648073
2527	93762	648026
2528	93792	647942
2529	93824	647870
2530	93854	647786
2531	93888	647725
2532	93918	647640
2533	93949	647564
2534	93984	647512
2535	94016	647440
2536	94049	647374
2537	94083	647311
2538	94113	647228
2539	94143	647142
2540	94176	647078
2541	94213	647039
2542	94249	646996
2543	94282	646935
2544	94316	646875
2545	94350	646815
2546	94385	646767
2547	94424	646741
2548	94457	646678
2549	94490	646610
2550	94525	646562
2551	94558	646494
2552	94592	646435
2553	94629	646403
2554	94667	646371
2555	94699	646301
2556	94735	646251
2557	94771	646206
2558	94806	646159
2559	94843	646124
2560	94875	646051
2561	94906	645974
2562	94942	645924
2563	94949	645687
2564	94985	645639
2565	95020	645589
2566	95064	645602
2567	95104	645584
2568	95144	645566
2569	95182	645539
2570	95220	645507
2571	95257	645472
2572	95299	645467
2573	95338	645441
2574	95373	645390
2575	95412	645366
2576	95454	645363
2577	95502	645404
